Name,EUR Notional,Volume,Ask Size,Ask Price,Bid Size,Bid Price,Last Price,Close Price
ERNEl,0E-20,0,0,0E-8,181,99.45000000,0E-8,0E-8
ERNEm,0E-20,0,0,0E-8,181,98.60000000,0E-8,0E-8
ERNMx,0E-20,0,1006,5334.00000000,1006,5309.00000000,0E-8,0E-8
EROXm,0E-20,0,0,0E-8,70,256.40000000,0E-8,0E-8
ERTHp,0E-20,0,1985,9.27700000,0,0E-8,0E-8,0E-8
ERYPp,0E-20,0,4000,1.73000000,4000,1.67000000,0E-8,0E-8
ESDDz,0E-20,0,1221,16.44200000,0,0E-8,0E-8,0E-8
ESEHp,0E-20,0,1172,15.51910000,0,0E-8,0E-8,0E-8
ESEHz,0E-20,0,1171,15.50600000,1171,15.48000000,0E-8,0E-8
ESEz,0E-20,0,914,19.92400000,0,0E-8,0E-8,0E-8
ESGEPz,0E-20,0,0,0E-8,1674,10.60800000,0E-8,0E-8
ESGEp,0E-20,0,0,0E-8,649,27.73600000,0E-8,0E-8
ESICl,0E-20,0,3322,4.62750000,3322,4.61000000,0E-8,0E-8
ESIFl,0E-20,0,0,0E-8,2790,5.42100000,0E-8,0E-8
ESIHl,0E-20,0,0,0E-8,2923,5.28600000,0E-8,0E-8
ESISl,0E-20,0,0,0E-8,3224,4.74550000,0E-8,0E-8
ESITl,0E-20,0,2901,5.26000000,2901,5.24900000,0E-8,0E-8
ESREUm,0E-20,0,167,107.82000000,167,107.58000000,0E-8,0E-8
ESREUz,0E-20,0,166,110.14000000,166,109.88000000,0E-8,0E-8
ESRGl,0E-20,0,254,6011.00000000,254,5993.00000000,0E-8,0E-8
ESRUl,0E-20,0,254,78.82000000,254,78.60000000,0E-8,0E-8
ESTm,0E-20,0,941,19.26000000,0,0E-8,0E-8,0E-8
ETBBz,0E-20,0,1854,9.77200000,1854,9.75200000,0E-8,0E-8
ETDDp,0E-20,0,1607,11.24600000,1607,11.22800000,0E-8,0E-8
ETDDz,0E-20,0,1605,11.24600000,1605,11.22800000,0E-8,0E-8
ETFGOm,0E-20,0,931,19.68000000,931,19.24400000,0E-8,0E-8
ETFMIm,0E-20,0,1018,24.56000000,11000,24.41000000,0E-8,0E-8
ETSZd,0E-20,0,11991,13.34400000,3997,13.33600000,0E-8,0E-8
ETZDp,0E-20,0,12811,12.39400000,12811,12.38600000,0E-8,0E-8
ETZDz,0E-20,0,8541,12.39400000,8541,12.38600000,0E-8,0E-8
ETZp,0E-20,0,11991,13.34400000,3997,13.33600000,0E-8,0E-8
ETZz,0E-20,0,1361,13.35000000,4518,13.28200000,0E-8,0E-8
EU13l,0E-20,0,0,0E-8,352,51.34000000,0E-8,0E-8
EUCOl,0E-20,0,323,56.22000000,323,56.08000000,0E-8,0E-8
EUCOm,0E-20,0,0,0E-8,323,55.36000000,0E-8,0E-8
EUCOp,0E-20,0,323,56.22600000,0,0E-8,0E-8,0E-8
EUDVl,0E-20,0,840,18.16200000,0,0E-8,0E-8,0E-8
EUDVm,0E-20,0,840,21.60000000,840,21.55500000,0E-8,0E-8
EUEAa,0E-20,0,2505,39.93000000,2526,39.59000000,0E-8,0E-8
EUEMx,0E-20,0,1006,5240.00000000,1006,5231.00000000,0E-8,0E-8
EUEl,0E-20,0,745,3358.00000000,751,3329.00000000,0E-8,0E-8
EUEm,0E-20,0,2505,39.93000000,2526,39.59000000,0E-8,0E-8
EUFMl,0E-20,0,1596,959.70000000,1596,949.60000000,0E-8,0E-8
EUGBPz,0E-20,0,1353,11.29800000,0,0E-8,0E-8,0E-8
EUMVz,0E-20,0,79,229.05000000,0,0E-8,0E-8,0E-8
EUN6d,0E-20,0,187,97.78200000,187,95.72000000,0E-8,0E-8
EUNAa,0E-20,0,1423,38.29500000,1423,38.26500000,0E-8,0E-8
EUNEz,0E-20,0,2349,40.64000000,2349,40.62000000,0E-8,0E-8
EUNRd,0E-20,0,159,115.17000000,159,111.79500000,0E-8,0E-8
EUNSd,0E-20,0,168,109.05500000,168,105.64500000,0E-8,0E-8
EUNz,0E-20,0,2847,39.13500000,2847,39.09000000,0E-8,0E-8
EUPAl,0E-20,0,579,26.44000000,0,0E-8,0E-8,0E-8
EUREUm,0E-20,0,0,0E-8,241,74.84000000,0E-8,0E-8
EVAEm,0E-20,0,135,133.88000000,0,0E-8,0E-8,0E-8
EVALl,0E-20,0,434,35.14000000,0,0E-8,0E-8,0E-8
EVOEm,0E-20,0,116,158.42000000,0,0E-8,0E-8,0E-8
EVOUm,0E-20,0,102,179.43000000,102,176.07000000,0E-8,0E-8
EVTd,0E-20,0,15,47.10000000,0,0E-8,0E-8,0E-8
EXH2d,0E-20,0,5806,68.70000000,5806,67.67000000,0E-8,0E-8
EXHEd,0E-20,0,0,0E-8,181,98.85600000,0E-8,0E-8
EXI3d,0E-20,0,0,0E-8,57,305.50000000,0E-8,0E-8
EXS1d,0E-20,0,205,122.26000000,207,121.24000000,0E-8,0E-8
EXS1m,0E-20,0,82,122.26000000,83,121.24000000,0E-8,0E-8
EXS3d,0E-20,0,564,260.30000000,1970,260.10000000,0E-8,0E-8
EXSBd,0E-20,0,0,0E-8,164,18.00000000,0E-8,0E-8
EXSBz,0E-20,0,0,0E-8,958,19.24000000,0E-8,0E-8
EXSGd,0E-20,0,17306,17.49600000,17306,17.17400000,0E-8,0E-8
EXSHd,0E-20,0,0,0E-8,645,15.31000000,0E-8,0E-8
EXV2d,0E-20,0,15506,21.83000000,15506,21.46500000,0E-8,0E-8
EXV3d,0E-20,0,6406,64.70000000,6406,63.87000000,0E-8,0E-8
EXV4d,0E-20,0,3298,108.92000000,3758,108.82000000,0E-8,0E-8
EXV8d,0E-20,0,6606,58.76000000,6606,57.79000000,0E-8,0E-8
EXVMd,0E-20,0,246,74.33050000,246,72.75250000,0E-8,0E-8
EXW3d,0E-20,0,1467,37.17000000,4402,37.13500000,0E-8,0E-8
FABGs,0E-20,0,31,174.10000000,0,0E-8,0E-8,0E-8
FASl,0E-20,0,0,0E-8,300,405.00000000,0E-8,0E-8
FCHl,0E-20,0,2354,79.90000000,1667,74.00000000,0E-8,0E-8
FCSSl,0E-20,0,500,267.50000000,1013,263.00000000,0E-8,0E-8
FEDFm,0E-20,0,189,95.95000000,0,0E-8,0E-8,0E-8
FEDGl,0E-20,0,189,8127.00000000,189,7954.00000000,0E-8,0E-8
FEETl,0E-20,0,180,1195.00000000,111,1170.00000000,0E-8,0E-8
FEMl,0E-20,0,601,2588.00000000,0,0E-8,0E-8,0E-8
FEQDl,0E-20,0,2790,5.49800000,0,0E-8,0E-8,0E-8
FEUQd,0E-20,0,0,0E-8,2790,6.49800000,0E-8,0E-8
FGQIl,0E-20,0,2529,7.94000000,2529,7.91500000,0E-8,0E-8
FINSm,0E-20,0,195,94.27000000,195,91.57000000,0E-8,0E-8
FINp,0E-20,0,195,94.05000000,0,0E-8,0E-8,0E-8
FJVl,0E-20,0,300,184.50000000,1009,181.00000000,0E-8,0E-8
FLOAl,0E-20,0,300,5.34400000,300,5.29400000,0E-8,0E-8
FLOTm,0E-20,0,181,101.44000000,0,0E-8,0E-8,0E-8
FLOTp,0E-20,0,181,100.29800000,181,99.92700000,0E-8,0E-8
FLOTz,0E-20,0,50100,4.99180000,50100,4.96770000,0E-8,0E-8
FLOWa,0E-20,0,35,40.20000000,0,0E-8,0E-8,0E-8
FLUv,0E-20,0,0,0E-8,192,25.50000000,0E-8,0E-8
FLXBl,0E-20,0,755,26.87000000,755,26.67500000,0E-8,0E-8
FLXBz,0E-20,0,760,26.87500000,760,26.68000000,0E-8,0E-8
FLXCl,0E-20,0,753,27.05500000,753,26.95000000,0E-8,0E-8
FLXDd,0E-20,0,0,0E-8,677,26.75000000,0E-8,0E-8
FLXDl,0E-20,0,0,0E-8,677,22.50000000,0E-8,0E-8
FLXEl,0E-20,0,0,0E-8,755,20.30500000,0E-8,0E-8
FLXIl,0E-20,0,572,35.81500000,0,0E-8,0E-8,0E-8
FLXUl,0E-20,0,433,35.40000000,433,35.28000000,0E-8,0E-8
FLXUm,0E-20,0,432,42.55500000,0,0E-8,0E-8,0E-8
FMEd,0E-20,0,41,64.70000000,0,0E-8,0E-8,0E-8
FMIm,0E-20,0,348,51.97000000,0,0E-8,0E-8,0E-8
FNMs,0E-20,0,0,0E-8,18,58.70000000,0E-8,0E-8
FNTNd,0E-20,0,8,24.50000000,0,0E-8,0E-8,0E-8
FOOm,0E-20,0,184,99.86000000,184,97.39000000,0E-8,0E-8
FOOp,0E-20,0,184,99.74400000,184,97.54600000,0E-8,0E-8
FOURl,0E-20,0,25,2860.00000000,149,2810.00000000,0E-8,0E-8
FPGl,0E-20,0,95,23.60000000,0,0E-8,0E-8,0E-8
FPXUp,0E-20,0,0,0E-8,490,40.63500000,0E-8,0E-8
FRC3d,0E-20,0,0,0E-8,1135,15.99800000,0E-8,0E-8
FREMl,0E-20,0,755,26.80000000,0,0E-8,0E-8,0E-8
FRENz,0E-20,0,0,0E-8,1,20.00000000,0E-8,0E-8
FREd,0E-20,0,0,0E-8,40,30.50000000,0E-8,0E-8
FRMXNx,0E-20,0,1006,630.40000000,1006,628.70000000,0E-8,0E-8
FRUEl,0E-20,0,200,46.41000000,200,46.29000000,0E-8,0E-8
FRXDl,0E-20,0,0,0E-8,676,26.76500000,0E-8,0E-8
FSGl,0E-20,0,0,0E-8,198,354.00000000,0E-8,0E-8
FSJl,0E-20,0,983,347.00000000,100,338.00000000,0E-8,0E-8
FUSAl,0E-20,0,1999,10.03000000,1999,9.99500000,0E-8,0E-8
FVUBl,0E-20,0,756,20.51500000,756,20.36500000,0E-8,0E-8
FXCl,0E-20,0,212,7383.00000000,212,7341.00000000,0E-8,0E-8
FXCz,0E-20,0,211,96.85000000,0,0E-8,0E-8,0E-8
FYBd,0E-20,0,0,0E-8,122,39.50000000,0E-8,0E-8
GAGUa,0E-20,0,353,57.41900000,353,56.05300000,0E-8,0E-8
GAIDl,0E-20,0,0,0E-8,127,12.85000000,0E-8,0E-8
GAMz,0E-20,0,850,1.14400000,850,1.13200000,0E-8,0E-8
GBFd,0E-20,0,855,39.00000000,90,12.00000000,0E-8,0E-8
GBNDm,0E-20,0,1962,9.29300000,0,0E-8,0E-8,0E-8
GBSSl,0E-20,0,83,13687.00000000,83,13659.00000000,0E-8,0E-8
GBSl,0E-20,0,311,179.41000000,1100,179.06000000,0E-8,0E-8
GBSm,0E-20,0,312,162.70000000,312,162.37000000,0E-8,0E-8
GBSp,0E-20,0,1100,162.73000000,1100,162.42000000,0E-8,0E-8
GDWNl,0E-20,0,0,0E-8,60,3220.00000000,0E-8,0E-8
GDXJm,0E-20,0,0,0E-8,486,38.16000000,0E-8,0E-8
GDXJz,0E-20,0,487,39.21000000,487,38.89000000,0E-8,0E-8
GEMDl,0E-20,0,1326,57.40000000,5510,40.50000000,0E-8,0E-8
GEMUp,0E-20,0,1886,9.70390000,0,0E-8,0E-8,0E-8
GFGd,0E-20,0,85,6.50000000,0,0E-8,0E-8,0E-8
GG9Bd,0E-20,0,1100,162.88000000,1100,162.34000000,0E-8,0E-8
GGMUSz,0E-20,0,1150,16.75800000,1150,16.56400000,0E-8,0E-8
GGMUUz,0E-20,0,1147,18.08400000,1147,17.87200000,0E-8,0E-8
GGOUa,0E-20,0,358,56.08600000,358,55.87100000,0E-8,0E-8
GGOVp,0E-20,0,0,0E-8,358,50.65300000,0E-8,0E-8
GGRGl,0E-20,0,0,0E-8,583,2613.00000000,0E-8,0E-8
GILIp,0E-20,0,72,256.16000000,72,251.42000000,0E-8,0E-8
GILSp,0E-20,0,0,0E-8,117,155.45000000,0E-8,0E-8
GILd,0E-20,0,31,56.40000000,0,0E-8,0E-8,0E-8
GINFa,0E-20,0,0,0E-8,261,75.62100000,0E-8,0E-8
GLAGl,0E-20,0,703,28.52000000,0,0E-8,0E-8,0E-8
GLBLl,0E-20,0,0,0E-8,703,21.68500000,0E-8,0E-8
GLDVz,0E-20,0,568,32.81500000,0,0E-8,0E-8,0E-8
GLEl,0E-20,0,318,614.00000000,0,0E-8,0E-8,0E-8
GLJd,0E-20,0,216,70.20000000,0,0E-8,0E-8,0E-8
GLREl,0E-20,0,480,42.03000000,0,0E-8,0E-8,0E-8
GLUXm,0E-20,0,89,202.59000000,89,201.73000000,0E-8,0E-8
GLUXz,0E-20,0,0,0E-8,89,201.50000000,0E-8,0E-8
GMSl,0E-20,0,21717,6.76000000,545,5.50000000,0E-8,0E-8
GOGLo,0E-20,0,1500,109.10000000,300,108.20000000,0E-8,0E-8
GOVSm,0E-20,0,352,51.93000000,0,0E-8,0E-8,0E-8
GOVSp,0E-20,0,352,51.90900000,0,0E-8,0E-8,0E-8
GOVYm,0E-20,0,289,63.27000000,289,61.91000000,0E-8,0E-8
GPHl,0E-20,0,715,129.50000000,20,126.00000000,0E-8,0E-8
GRCm,0E-20,0,19150,0.95100000,19150,0.94160000,0E-8,0E-8
GREENz,0E-20,0,0,0E-8,1,161.80000000,0E-8,0E-8
GSJe,0E-20,0,0,0E-8,11,4.52500000,0E-8,0E-8
GWTm,0E-20,0,112,163.90000000,0,0E-8,0E-8,0E-8
GWTp,0E-20,0,112,160.94000000,0,0E-8,0E-8,0E-8
GXLCl,0E-20,0,2200,22.69500000,676,22.58000000,0E-8,0E-8
GZURd,0E-20,0,1000,168.65000000,1000,168.07000000,0E-8,0E-8
H50Em,0E-20,0,200,41.25500000,441,40.90000000,0E-8,0E-8
H50Ez,0E-20,0,0,0E-8,441,45.11000000,0E-8,0E-8
HAGd,0E-20,0,34,26.00000000,0,0E-8,0E-8,0E-8
HANl,0E-20,0,0,0E-8,736,194.00000000,0E-8,0E-8
HBZp,0E-20,0,1024,18.00500000,1024,17.84800000,0E-8,0E-8
HDDd,0E-20,0,231,3.00000000,0,0E-8,0E-8,0E-8
HDIQl,0E-20,0,464,3307.00000000,464,3301.00000000,0E-8,0E-8
HDLVl,0E-20,0,0,0E-8,263,32.51000000,0E-8,0E-8
HDROm,0E-20,0,1248,14.46000000,1248,14.39200000,0E-8,0E-8
HEADl,0E-20,0,0,0E-8,395,380.00000000,0E-8,0E-8
HEALl,0E-20,0,2388,8.47500000,801,8.46000000,0E-8,0E-8
HEALz,0E-20,0,2384,8.48000000,2384,8.45900000,0E-8,0E-8
HEATl,0E-20,0,10636,19.78000000,10636,18.95500000,0E-8,0E-8
HEId,0E-20,0,77,90.20000000,104,50.00000000,0E-8,0E-8
HFELl,0E-20,0,1954,296.00000000,696,290.00000000,0E-8,0E-8
HFGd,0E-20,0,0,0E-8,47,35.00000000,0E-8,0E-8
HHc,0E-20,0,93,180.40000000,0,0E-8,0E-8,0E-8
HIAGz,0E-20,0,12,106.50000000,23,103.50000000,0E-8,0E-8
HIDRz,0E-20,0,0,0E-8,234,85.24000000,0E-8,0E-8
HIGHl,0E-20,0,3417,5.33300000,3554,5.29400000,0E-8,0E-8
HIGSx,0E-20,0,2000,50.84000000,2000,50.71000000,0E-8,0E-8
HINTl,0E-20,0,367,175.00000000,1014,172.50000000,0E-8,0E-8
HKDUz,0E-20,0,1080,18.44400000,0,0E-8,0E-8,0E-8
HKORz,0E-20,0,347,58.10000000,0,0E-8,0E-8,0E-8
HLGd,0E-20,0,340,4.00000000,0,0E-8,0E-8,0E-8
HLTWm,0E-20,0,41,442.92000000,0,0E-8,0E-8,0E-8
HLTm,0E-20,0,134,137.48000000,0,0E-8,0E-8,0E-8
HMAFz,0E-20,0,393,51.68000000,0,0E-8,0E-8,0E-8
HMBRl,0E-20,0,1025,19.86500000,0,0E-8,0E-8,0E-8
HMCHz,0E-20,0,2717,7.49400000,0,0E-8,0E-8,0E-8
HMCTl,0E-20,0,0,0E-8,1597,12.45400000,0E-8,0E-8
HMEFz,0E-20,0,1738,11.71600000,1738,11.68600000,0E-8,0E-8
HMEMm,0E-20,0,1732,10.62600000,1732,10.59400000,0E-8,0E-8
HMEUz,0E-20,0,1160,17.25200000,1160,17.21800000,0E-8,0E-8
HMEXz,0E-20,0,472,42.44000000,0,0E-8,0E-8,0E-8
HMFEz,0E-20,0,399,50.96000000,0,0E-8,0E-8,0E-8
HMJDm,0E-20,0,558,32.58500000,0,0E-8,0E-8,0E-8
HMJPz,0E-20,0,558,4405.00000000,0,0E-8,0E-8,0E-8
HMLAz,0E-20,0,745,27.22500000,0,0E-8,0E-8,0E-8
HMYRz,0E-20,0,658,30.37500000,658,30.11500000,0E-8,0E-8
HNEl,0E-20,0,0,0E-8,700,127.00000000,0E-8,0E-8
HNR1d,0E-20,0,0,0E-8,37,136.00000000,0E-8,0E-8
HOMEl,0E-20,0,4167,124.00000000,0,0E-8,0E-8,0E-8
HOSPz,0E-20,0,0,0E-8,40,74.45000000,0E-8,0E-8
HPROl,0E-20,0,746,2060.00000000,746,2053.50000000,0E-8,0E-8
HQLA1m,0E-20,0,1702,10.89600000,1702,10.42600000,0E-8,0E-8
HRENz,0E-20,0,2,1260.00000000,1,1235.00000000,0E-8,0E-8
HRIl,0E-20,0,150,2640.00000000,40,1880.00000000,0E-8,0E-8
HSDl,0E-20,0,3191,49.80000000,559,46.00000000,0E-8,0E-8
HSPXl,0E-20,0,200,3556.00000000,1000,3487.40000000,0E-8,0E-8
HSWl,0E-20,0,0,0E-8,1120,79.30000000,0E-8,0E-8
HTCFl,0E-20,0,174,258.00000000,392,242.00000000,0E-8,0E-8
HTRYz,0E-20,0,11340,1.78860000,11340,1.77520000,0E-8,0E-8
HUKXl,0E-20,0,1174,7503.00000000,1174,7498.00000000,0E-8,0E-8
HUKXz,0E-20,0,1174,98.42000000,1174,98.33000000,0E-8,0E-8
HUSQBs,0E-20,0,31,131.20000000,0,0E-8,0E-8,0E-8
HVPDl,0E-20,0,578,34.80000000,578,34.15000000,0E-8,0E-8
HYBBp,0E-20,0,157,115.46000000,0,0E-8,0E-8,0E-8
HYLDm,0E-20,0,0,0E-8,225,80.55000000,0E-8,0E-8
HYUDl,0E-20,0,37,35.35000000,0,0E-8,0E-8,0E-8
HYm,0E-20,0,0,0E-8,170,106.29000000,0E-8,0E-8
I37Mx,0E-20,0,1006,4935.50000000,1006,4931.50000000,0E-8,0E-8
IAPDl,0E-20,0,845,1832.50000000,845,1825.00000000,0E-8,0E-8
IAPDm,0E-20,0,841,22.02000000,841,21.70000000,0E-8,0E-8
IAPDz,0E-20,0,843,24.02000000,843,23.93500000,0E-8,0E-8
IASPm,0E-20,0,763,23.91000000,763,23.78000000,0E-8,0E-8
IASPz,0E-20,0,0,0E-8,764,26.22500000,0E-8,0E-8
IATl,0E-20,0,0,0E-8,619,340.00000000,0E-8,0E-8
IAUPz,0E-20,0,1215,15.60200000,1215,15.51600000,0E-8,0E-8
IB01z,0E-20,0,196,103.02500000,196,100.91500000,0E-8,0E-8
IB1MXx,0E-20,0,1006,6241.00000000,1006,6234.00000000,0E-8,0E-8
IBCCd,0E-20,0,3992,4.55030000,0,0E-8,0E-8,0E-8
IBCIa,0E-20,0,74,246.00000000,0,0E-8,0E-8,0E-8
IBCId,0E-20,0,0,0E-8,74,242.77000000,0E-8,0E-8
IBCIl,0E-20,0,0,0E-8,74,204.12000000,0E-8,0E-8
IBCIz,0E-20,0,74,248.99000000,74,247.71000000,0E-8,0E-8
IBCLd,0E-20,0,74,244.47000000,0,0E-8,0E-8,0E-8
IBCNd,0E-20,0,0,0E-8,108,167.27500000,0E-8,0E-8
IBCQd,0E-20,0,186,98.48000000,186,95.71000000,0E-8,0E-8
IBCXa,0E-20,0,138,131.62000000,0,0E-8,0E-8,0E-8
IBCXz,0E-20,0,138,134.49500000,0,0E-8,0E-8,0E-8
IBEe,0E-20,0,0,0E-8,232,8.75000000,0E-8,0E-8
IBGLl,0E-20,0,0,0E-8,74,204.61000000,0E-8,0E-8
IBGMa,0E-20,0,0,0E-8,86,211.24000000,0E-8,0E-8
IBGMx,0E-20,0,2000,6186.00000000,4006,6170.00000000,0E-8,0E-8
IBGSa,0E-20,0,0,0E-8,128,139.99000000,0E-8,0E-8
IBGSm,0E-20,0,128,141.89000000,128,141.24000000,0E-8,0E-8
IBGXm,0E-20,0,108,168.03000000,0,0E-8,0E-8,0E-8
IBGZl,0E-20,0,101,150.35000000,101,150.00000000,0E-8,0E-8
IBTLl,0E-20,0,4070,375.75000000,0,0E-8,0E-8,0E-8
IBTMXx,0E-20,0,306,6185.00000000,306,6168.00000000,0E-8,0E-8
IBTSm,0E-20,0,154,117.21000000,154,117.04000000,0E-8,0E-8
IBTSz,0E-20,0,154,130.46000000,154,127.76000000,0E-8,0E-8
IBTl,0E-20,0,107,642.00000000,0,0E-8,0E-8,0E-8
IBZLl,0E-20,0,647,2403.50000000,0,0E-8,0E-8,0E-8
IBZLm,0E-20,0,648,28.51000000,0,0E-8,0E-8,0E-8
IBZLz,0E-20,0,645,31.51500000,645,31.24500000,0E-8,0E-8
ICGCl,0E-20,0,200,324.00000000,197,320.00000000,0E-8,0E-8
ICOVm,0E-20,0,0,0E-8,122,146.32000000,0E-8,0E-8
IDBTl,0E-20,0,154,130.48000000,154,127.76000000,0E-8,0E-8
IDEMl,0E-20,0,258,49.50000000,0,0E-8,0E-8,0E-8
IDFXl,0E-20,0,211,96.76000000,0,0E-8,0E-8,0E-8
IDJGa,0E-20,0,375,48.39000000,0,0E-8,0E-8,0E-8
IDJPl,0E-20,0,513,39.23000000,513,39.04000000,0E-8,0E-8
IDNAl,0E-20,0,235,85.22000000,235,84.98000000,0E-8,0E-8
IDP6z,0E-20,0,226,88.53000000,226,88.34000000,0E-8,0E-8
IDPEl,0E-20,0,661,30.27000000,0,0E-8,0E-8,0E-8
IDTLz,0E-20,0,50000,4.92770000,50000,4.91930000,0E-8,0E-8
IDTMl,0E-20,0,102,197.31000000,0,0E-8,0E-8,0E-8
IDTXx,0E-20,0,1006,4798.00000000,1006,4791.00000000,0E-8,0E-8
IDVYa,0E-20,0,0,0E-8,936,19.20800000,0E-8,0E-8
IDVYm,0E-20,0,0,0E-8,937,19.18800000,0E-8,0E-8
IDVYz,0E-20,0,935,19.68200000,0,0E-8,0E-8,0E-8
IE15l,0E-20,0,168,107.97000000,168,107.80000000,0E-8,0E-8
IEACa,0E-20,0,0,0E-8,143,126.89000000,0E-8,0E-8
IEACm,0E-20,0,143,127.06000000,0,0E-8,0E-8,0E-8
IEAGa,0E-20,0,0,0E-8,152,118.73000000,0E-8,0E-8
IEASx,0E-20,0,2000,47.98000000,2000,47.88000000,0E-8,0E-8
IEBBm,0E-20,0,3674,4.95000000,0,0E-8,0E-8,0E-8
IEBCl,0E-20,0,143,106.85000000,0,0E-8,0E-8,0E-8
IEDYz,0E-20,0,0,0E-8,1090,17.22000000,0E-8,0E-8
IEFQl,0E-20,0,1996,766.30000000,0,0E-8,0E-8,0E-8
IEFVl,0E-20,0,2494,611.50000000,0,0E-8,0E-8,0E-8
IEGEa,0E-20,0,187,97.77000000,187,95.73000000,0E-8,0E-8
IEGEm,0E-20,0,0,0E-8,187,95.70000000,0E-8,0E-8
IEGMx,0E-20,0,2000,6201.00000000,2006,6192.00000000,0E-8,0E-8
IEMBl,0E-20,0,205,97.28000000,26,97.10000000,0E-8,0E-8
IEMBm,0E-20,0,2800,88.33000000,205,88.08000000,0E-8,0E-8
IEMBz,0E-20,0,206,97.29600000,0,0E-8,0E-8,0E-8
IEMIl,0E-20,0,0,0E-8,1214,1263.00000000,0E-8,0E-8
IEMLl,0E-20,0,410,47.74000000,419,47.57000000,0E-8,0E-8
IEMLz,0E-20,0,420,44.20500000,420,44.07500000,0E-8,0E-8
IEMSl,0E-20,0,232,87.48000000,0,0E-8,0E-8,0E-8
IEMSz,0E-20,0,233,87.59000000,233,86.73000000,0E-8,0E-8
IESEa,0E-20,0,303,59.89000000,303,59.72000000,0E-8,0E-8
IESZm,0E-20,0,2266,8.19300000,2266,8.00000000,0E-8,0E-8
IEUXa,0E-20,0,463,39.15000000,7914,39.10500000,0E-8,0E-8
IEUXm,0E-20,0,5092,39.28000000,7914,39.10500000,0E-8,0E-8
IEVLm,0E-20,0,2492,7.27400000,0,0E-8,0E-8,0E-8
IEVLz,0E-20,0,2495,7.27300000,0,0E-8,0E-8,0E-8
IFFFl,0E-20,0,0,0E-8,349,4417.00000000,0E-8,0E-8
IFFFm,0E-20,0,349,52.65000000,349,52.45000000,0E-8,0E-8
IFFFz,0E-20,0,348,58.05000000,348,57.92000000,0E-8,0E-8
IFREx,0E-20,0,100,51.01000000,100,50.80000000,0E-8,0E-8
IFSEm,0E-20,0,2309,7.87400000,0,0E-8,0E-8,0E-8
IFSUm,0E-20,0,0,0E-8,1930,9.26600000,0E-8,0E-8
IFSWl,0E-20,0,2131,9.40000000,0,0E-8,0E-8,0E-8
IGEAz,0E-20,0,0,0E-8,218,83.03200000,0E-8,0E-8
IGHYl,0E-20,0,225,67.87000000,225,67.69000000,0E-8,0E-8
IGLMx,0E-20,0,2006,6006.00000000,3006,6000.00000000,0E-8,0E-8
IGLTz,0E-20,0,1184,13.09550000,0,0E-8,0E-8,0E-8
IGSGl,0E-20,0,333,4601.00000000,333,4592.00000000,0E-8,0E-8
IH20x,0E-20,0,8957,22.54500000,8957,22.42500000,0E-8,0E-8
IH2Oz,0E-20,0,319,62.83000000,319,62.69000000,0E-8,0E-8
IHYAl,0E-20,0,200,5.99900000,200,5.97900000,0E-8,0E-8
IHYAz,0E-20,0,3344,5.55360000,0,0E-8,0E-8,0E-8
IHYGm,0E-20,0,187,96.74000000,0,0E-8,0E-8,0E-8
IHYGz,0E-20,0,187,98.84800000,0,0E-8,0E-8,0E-8
IHYMXx,0E-20,0,1006,661.20000000,1006,659.40000000,0E-8,0E-8
IHYSx,0E-20,0,2006,51.37000000,2006,51.24000000,0E-8,0E-8
IHYUm,0E-20,0,2800,89.76000000,0,0E-8,0E-8,0E-8
IHYUz,0E-20,0,203,91.10600000,0,0E-8,0E-8,0E-8
IJPAa,0E-20,0,423,43.02000000,0,0E-8,0E-8,0E-8
IJPAl,0E-20,0,423,47.44000000,423,47.36000000,0E-8,0E-8
IJPAx,0E-20,0,100,716.20000000,100,715.30000000,0E-8,0E-8
IJPDz,0E-20,0,433,46.36000000,433,46.24000000,0E-8,0E-8
IJPEa,0E-20,0,305,59.47500000,0,0E-8,0E-8,0E-8
IJPEm,0E-20,0,0,0E-8,305,59.33000000,0E-8,0E-8
IJPEz,0E-20,0,306,59.49000000,306,59.37000000,0E-8,0E-8
IKORz,0E-20,0,402,50.11000000,0,0E-8,0E-8,0E-8
IMBAz,0E-20,0,3833,4.85040000,3833,4.80510000,0E-8,0E-8
IMEAx,0E-20,0,100,719.10000000,100,717.50000000,0E-8,0E-8
IMEUz,0E-20,0,7371,29.14000000,7371,29.12000000,0E-8,0E-8
IMIBl,0E-20,0,1207,1262.80000000,1207,1260.60000000,0E-8,0E-8
IMIBm,0E-20,0,0,0E-8,18000,14.97400000,0E-8,0E-8
IMMXx,0E-20,0,1006,4972.50000000,1006,4933.00000000,0E-8,0E-8
IMSUl,0E-20,0,2169,706.75000000,3600,702.00000000,0E-8,0E-8
IMVUl,0E-20,0,0,0E-8,338,59.26000000,0E-8,0E-8
INDIm,0E-20,0,0,0E-8,750,24.68500000,0E-8,0E-8
INDOm,0E-20,0,131,138.60000000,0,0E-8,0E-8,0E-8
INDOp,0E-20,0,132,138.99700000,0,0E-8,0E-8,0E-8
INFLm,0E-20,0,167,108.28000000,0,0E-8,0E-8,0E-8
INFLp,0E-20,0,167,108.31000000,0,0E-8,0E-8,0E-8
INFLz,0E-20,0,167,108.27500000,167,107.92500000,0E-8,0E-8
INFRm,0E-20,0,0,0E-8,573,31.67000000,0E-8,0E-8
INFUl,0E-20,0,168,118.98000000,168,118.67000000,0E-8,0E-8
