Name,EUR Notional,Volume,Ask Size,Ask Price,Bid Size,Bid Price,Last Price,Close Price
0JFDl,30725389.271172638436,1030759,,,,,33.16000000,0.0
ASMLa,30706076.993504000000,50505,,,,,608.30000000,0.0
ORp,30689972.556945000000,83514,,,,,368.20000000,0.0
SALMOs,30655484.458108829739,408445,,,,,728.00000000,0.0
RHMd,30479681.018573000000,157910,,,,,199.40000000,0.0
RIp,30430595.671719000000,152234,,,,,199.10000000,0.0
SIKAz,30334433.659150435549,100619,,,,,308.80000000,0.0
SCMNz,30326087.968769697563,57733,,,,,539.60000000,0.0
RMSp,30226384.306014000000,23751,,,,,1275.50000000,0.0
VNAd,30118698.446091000000,700257,,,,,42.73000000,0.0
PRXa,29812968.521433000000,580782,,,,,53.01000000,0.0
HEN3d,29326465.451198000000,483570,,,,,60.12000000,0.0
SPY5l,29283998.787549764748,71254,,,,,454.26000000,0.0
CASTs,29128592.061735191638,1294545,,,,,235.20000000,0.0
VOLVBs,28758867.180751064654,1705353,,,,,170.60000000,0.0
HEId,28193089.397245000000,538843,,,,,52.00000000,0.0
EOp,27992634.197286000000,1188845,,,,,23.44000000,0.0
ARRDd,27549192.597754000000,934092,,,,,29.46000000,0.0
ISPm,27491809.186490000000,13079739,,,,,2.07975000,0.0
LOGNz,27332386.107677400411,414225,,,,,68.82000000,0.0
HAGd,27269343.693728000000,1084143,,,,,25.52500000,0.0
ALCz,27106511.416160321034,378312,,,,,73.67270000,0.0
SWEDAs,27060900.097901955091,1979732,,,,,141.80000000,0.0
SWICHz,27015728.812528139376,1256137,,,,,21.97360000,0.0
TKWYa,26677476.310356000000,807886,,,,,33.24469300,0.0
DTGd,26653275.114101000000,1056089,,,,,24.75000000,0.0
CPTn,26582832.473760405356,171209,,,,,171.60000000,0.0
HNR1d,26498873.138469000000,173766,,,,,150.60000000,0.0
DSYp,26421046.963272000000,595673,,,,,44.68000000,0.0
CAp,26300131.180571000000,1349313,,,,,19.50000000,0.0
CSp,26204429.563814000000,979577,,,,,26.47000000,0.0
HOp,25818266.188247000000,229123,,,,,115.08980000,0.0
SSEl,25341753.526809020100,1228784,,,,,1742.00000000,0.0
ORPp,25197694.961466000000,671586,,,,,37.50000000,0.0
CSGNz,25165805.877180189880,3455594,,,,,7.39600000,0.0
MTXd,24826735.119379000000,118823,,,,,203.70000000,0.0
CRINd,24590749.577940000000,2459026,,,,,9.91200000,0.0
ERICBs,24546032.702533875339,2854472,,,,,90.28000000,0.0
ZURNz,24541222.098052265831,54589,,,,,454.40000000,0.0
0R2Vl,24540494.091567137170,155894,,,,,174.21000000,0.0
ETFMIm,24509400.000000000000,1000000,,,,,24.50940000,0.0
AHTl,24440286.736534910000,429679,,,,,4789.00000000,0.0
LLOYl,24284209.627007522700,43001823,,,,,46.88000000,0.0
VWSc,24164573.750778485777,865723,,,,,202.60000000,0.0
HSBAl,24110158.648132224100,3842624,,,,,524.20000000,0.0
FLTRl,23944793.097147115100,229723,,,,,8771.00000000,0.0
LONNz,23589016.556899285505,35922,,,,,675.60000000,0.0
GIVNz,23495228.684189096604,6293,,,,,3858.00000000,0.0
SNl,22818555.186092328700,1576233,,,,,1230.25000000,0.0
